timestamp,thrust,z,torque_x,torque_y,torque_z,roll,pitch,yaw,p,q,r,vx,vy,vz,mass,inertia_xx,inertia_yy,inertia_zz,trajectory_id
0.25,1.3271300792694092,-0.20683109760284424,9.124257303483319e-06,-6.496144123957492e-06,8.577093467465602e-06,0.024404121562838554,-0.012316391803324223,0.012027252465486526,0.1501862108707428,-0.0748283863067627,0.07533366233110428,0.0,0.0,-1.2857052087783813,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.26,1.3270410299301147,-0.21645081043243408,9.034396498464048e-06,-6.440307970478898e-06,8.552932740713004e-06,0.025325944647192955,-0.012794260866940022,0.012481778860092163,0.14927451312541962,-0.07436037808656693,0.0748807042837143,0.0,0.0,-1.3446098566055298,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.27,1.3269460201263428,-0.22630226612091064,8.945745321398135e-06,-6.384997050190577e-06,8.529541446478106e-06,0.02624729834496975,-0.013271917589008808,0.012935757637023926,0.14836251735687256,-0.07389258593320847,0.07442810386419296,0.0,0.0,-1.403690218925476,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.28,1.3268460035324097,-0.2364264726638794,8.859541594574694e-06,-6.330199994408758e-06,8.506523954565637e-06,0.02716965042054653,-0.013750129379332066,0.01338990405201912,0.1474488228559494,-0.07342419773340225,0.07397513091564178,0.0,0.0,-1.4630666971206665,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.29,1.326742172241211,-0.24686062335968018,8.775812602834776e-06,-6.275913165154634e-06,8.483541932946537e-06,0.028094260022044182,-0.014229563064873219,0.013844858855009079,0.14653217792510986,-0.07295449823141098,0.07352117449045181,0.0,0.0,-1.5228477716445923,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.3,1.3266351222991943,-0.2576485872268677,8.695120413904078e-06,-6.222130195965292e-06,8.460211574856658e-06,0.029022229835391045,-0.01471079234033823,0.01430116593837738,0.1456114649772644,-0.07248284667730331,0.07306569069623947,0.0,0.0,-1.5831347703933716,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.31,1.3265260457992554,-0.2688237428665161,8.618226274847984e-06,-6.168854724819539e-06,8.436160896962974e-06,0.029954461380839348,-0.015194308944046497,0.014759272336959839,0.14468583464622498,-0.07200873643159866,0.07260823994874954,0.0,0.0,-1.6440141201019287,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.32,1.326415777206421,-0.28042900562286377,8.544846423319541e-06,-6.116085842222674e-06,8.411154340137728e-06,0.030891714617609978,-0.015680504962801933,0.015219554305076599,0.1437544971704483,-0.07153169065713882,0.07214845716953278,0.0,0.0,-1.7055684328079224,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.33,1.3263051509857178,-0.2925044298171997,8.475883078062907e-06,-6.063855835236609e-06,8.384842658415437e-06,0.031834568828344345,-0.016169706359505653,0.01568230614066124,0.1428169161081314,-0.07105133682489395,0.07168605923652649,0.0,0.0,-1.767869234085083,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.34,1.3261948823928833,-0.3050881624221802,8.41156088426942e-06,-6.0121528804302216e-06,8.356993021152448e-06,0.03278350457549095,-0.016662148758769035,0.016147736459970474,0.1418725997209549,-0.07056741416454315,0.07122082263231277,0.0,0.0,-1.8309794664382935,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.35000000000000003,1.3260858058929443,-0.3182183504104614,8.351822543772869e-06,-5.961014267086284e-06,8.327408977493178e-06,0.033738765865564346,-0.0171580258756876,0.01661600172519684,0.14092126488685608,-0.07007967680692673,0.07075263559818268,0.0,0.0,-1.8949532508850098,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.36,1.325978398323059,-0.33193886280059814,8.297202839457896e-06,-5.9104218053107616e-06,8.295815860037692e-06,0.03470053896307945,-0.01765739731490612,0.0170871764421463,0.13996277749538422,-0.06958800554275513,0.07028140127658844,0.0,0.0,-1.959838628768921,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.37,1.3258733749389648,-0.34628307819366455,8.247308869613335e-06,-5.860420515091391e-06,8.262097253464162e-06,0.03566885367035866,-0.01816031150519848,0.017561253160238266,0.13899710774421692,-0.06909232586622238,0.06980714946985245,0.0,0.0,-2.0256733894348145,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.38,1.3257713317871094,-0.3612929582595825,8.202477147278842e-06,-5.811000846733805e-06,8.226117643062025e-06,0.03664357587695122,-0.018666734918951988,0.01803819090127945,0.13802435994148254,-0.06859265267848969,0.06932991743087769,0.0,0.0,-2.0924863815307617,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.39,1.3256727457046509,-0.3770047426223755,8.162285666912794e-06,-5.762166438216809e-06,8.187724233721383e-06,0.03762451186776161,-0.019176555797457695,0.018517866730690002,0.13704480230808258,-0.068089060485363,0.0688498392701149,0.0,0.0,-2.160299301147461,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.4,1.325577974319458,-0.39344990253448486,8.127072760544252e-06,-5.713905466109281e-06,8.146892469085287e-06,0.038611311465501785,-0.019689613953232765,0.019000109285116196,0.1360587626695633,-0.0675816535949707,0.0683671087026596,0.0,0.0,-2.2291290760040283,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.41000000000000003,1.3254871368408203,-0.4106684923171997,8.09582525107544e-06,-5.66622748010559e-06,8.103533218672965e-06,0.039603572338819504,-0.020205726847052574,0.019484713673591614,0.1350666582584381,-0.06707064807415009,0.06788193434476852,0.0,0.0,-2.298980712890625,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.42,1.325400471687317,-0.4286872148513794,8.068544048001058e-06,-5.619097464659717e-06,8.057671038841363e-06,0.040600743144750595,-0.020724618807435036,0.019971411675214767,0.1340690404176712,-0.06655627489089966,0.06739459186792374,0.0,0.0,-2.3698534965515137,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.43,1.3253179788589478,-0.44753849506378174,8.044637070270255e-06,-5.572508143814048e-06,8.009415068954695e-06,0.04160227254033089,-0.02124602533876896,0.020459916442632675,0.13306653499603271,-0.06603880971670151,0.06690538674592972,0.0,0.0,-2.4417383670806885,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.44,1.3252397775650024,-0.4672471284866333,8.023486770980526e-06,-5.526400855160318e-06,7.958721653267276e-06,0.042607489973306656,-0.021769607439637184,0.020949892699718475,0.13205984234809875,-0.06551859527826309,0.06641465425491333,0.0,0.0,-2.5146217346191406,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.45,1.3251656293869019,-0.48783791065216064,8.004530172911473e-06,-5.4807555898150895e-06,7.905823622422758e-06,0.04361570253968239,-0.022295022383332253,0.021441001445055008,0.13104964792728424,-0.06499598920345306,0.06592275947332382,0.0,0.0,-2.5884830951690674,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.46,1.3250950574874878,-0.5093289613723755,7.987064236658625e-06,-5.4355273277906235e-06,7.850746442272794e-06,0.04462617263197899,-0.022821901366114616,0.021932870149612427,0.13003677129745483,-0.06447137892246246,0.06543007493019104,0.0,0.0,-2.66329288482666,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.47000000000000003,1.3250280618667603,-0.531739354133606,7.97007669461891e-06,-5.390655132941902e-06,7.793851182213984e-06,0.04563817009329796,-0.023349864408373833,0.022425130009651184,0.12902197241783142,-0.06394515931606293,0.06493699550628662,0.0,0.0,-2.7390193939208984,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.48,1.3249638080596924,-0.5550805330276489,7.953089152579196e-06,-5.346089892555028e-06,7.735182407486718e-06,0.046650905162096024,-0.02387852407991886,0.02291739359498024,0.12800610065460205,-0.06341777741909027,0.0644439160823822,0.0,0.0,-2.8156261444091797,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.49,1.324901819229126,-0.5793648958206177,7.9353421824635e-06,-5.3017738537164405e-06,7.674961125303525e-06,0.04766359552741051,-0.024407489225268364,0.023409292101860046,0.1269899606704712,-0.06288964301347733,0.06395121663808823,0.0,0.0,-2.8930721282958984,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.5,1.3248416185379028,-0.604599118232727,7.915626156318467e-06,-5.257653810986085e-06,7.613436991960043e-06,0.04867551848292351,-0.0249363761395216,0.02390044555068016,0.1259743720293045,-0.06236117705702782,0.06345928460359573,0.0,0.0,-2.971310615539551,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.51,1.3247827291488647,-0.630783200263977,7.893857400631532e-06,-5.213662007008679e-06,7.550899226771435e-06,0.04968592897057533,-0.025464804843068123,0.024390507489442825,0.12496010959148407,-0.06183280795812607,0.06296849995851517,0.0,0.0,-3.0502967834472656,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.52,1.3247239589691162,-0.6579171419143677,7.8689099609619e-06,-5.169767064217012e-06,7.487563834729372e-06,0.05069412663578987,-0.025992421433329582,0.024879127740859985,0.12394793331623077,-0.06130494922399521,0.06247919425368309,0.0,0.0,-3.1299784183502197,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.53,1.3246650695800781,-0.6859990358352661,7.840278158255387e-06,-5.12589485879289e-06,7.423649094562279e-06,0.051699448376894,-0.02651887945830822,0.025365985929965973,0.12293856590986252,-0.06077798828482628,0.06199171021580696,0.0,0.0,-3.2103044986724854,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.54,1.3246055841445923,-0.7150193452835083,7.80748450779356e-06,-5.081995823275065e-06,7.359439223364461e-06,0.05270128324627876,-0.027043847367167473,0.025850776582956314,0.12193269282579422,-0.060252293944358826,0.06150636449456215,0.0,0.0,-3.2912232875823975,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.55,1.3245443105697632,-0.7449694871902466,7.769739568175282e-06,-5.038051313022152e-06,7.295119303307729e-06,0.05369902029633522,-0.027567042037844658,0.026333235204219818,0.12093093991279602,-0.0597282312810421,0.06102342903614044,0.0,0.0,-3.372680425643921,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.56,1.3244808912277222,-0.7758370637893677,7.727327101747505e-06,-4.9939972086576745e-06,7.230900791910244e-06,0.05469214543700218,-0.0280881617218256,0.02681310847401619,0.11993388831615448,-0.05920611321926117,0.06054316461086273,0.0,0.0,-3.454624652862549,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.5700000000000001,1.3244150876998901,-0.8076134920120239,7.67945766710909e-06,-4.949828962708125e-06,7.1669824137643445e-06,0.055680181831121445,-0.028606949374079704,0.027290165424346924,0.11894207447767258,-0.058686234056949615,0.060065798461437225,0.0,0.0,-3.5370001792907715,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.58,1.3243458271026611,-0.8402749300003052,7.625963007740211e-06,-4.9055315685109235e-06,7.103577900124947e-06,0.05666268244385719,-0.02912319265305996,0.027764204889535904,0.11795596778392792,-0.058168888092041016,0.05959155037999153,0.0,0.0,-3.6197550296783447,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.59,1.3242731094360352,-0.8738099336624146,7.56692770664813e-06,-4.861058187088929e-06,7.040854143269826e-06,0.05763925239443779,-0.02963666059076786,0.028235051780939102,0.11697602272033691,-0.05765431746840477,0.05912059545516968,0.0,0.0,-3.7028398513793945,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.6,1.3241963386535645,-0.9081946611404419,7.5022394412371796e-06,-4.816439286514651e-06,6.978891633480089e-06,0.05860954895615578,-0.03014717437326908,0.028702545911073685,0.11600261926651001,-0.05714273825287819,0.0586530826985836,0.0,0.0,-3.7862014770507812,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.61,1.3241150379180908,-0.9434138536453247,7.432179245370207e-06,-4.771643489220878e-06,6.917840892128879e-06,0.05957329645752907,-0.030654577538371086,0.0291665717959404,0.11503607034683228,-0.056634340435266495,0.05818914994597435,0.0,0.0,-3.869792938232422,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.62,1.3240292072296143,-0.9794446229934692,7.3566907303757034e-06,-4.7267103582271375e-06,6.857798325654585e-06,0.06053021922707558,-0.031158724799752235,0.029627010226249695,0.1140766590833664,-0.05612930655479431,0.057728901505470276,0.0,0.0,-3.9535653591156006,0.068,6.86e-05,9.2e-05,0.0001366,0.0
0.63,1.3239386081695557,-1.016266942024231,7.2760831244522706e-06,-4.6816385292913765e-06,6.798804861318786e-06,0.06148010864853859,-0.031659480184316635,0.030083782970905304,0.11312463134527206,-0.055627770721912384,0.05727243050932884,0.0,0.0,-4.037474155426025,0.068,6.86e-05,9.2e-05,0.0001366,0.0
